image_id,x_1,y_1,width,height
008688.jpg,177,66,114,158
008689.jpg,102,395,133,184
008690.jpg,35,57,94,130
008691.jpg,123,55,138,191
008692.jpg,130,22,151,209
008693.jpg,394,316,624,864
008694.jpg,75,19,169,234
008695.jpg,55,48,218,302
008696.jpg,231,112,133,184
008697.jpg,173,50,83,115
008698.jpg,200,97,226,313
008699.jpg,123,74,114,158
008700.jpg,436,637,1682,2329
008701.jpg,158,115,146,202
008702.jpg,53,71,179,248
008703.jpg,111,78,179,248
008704.jpg,52,43,166,230
008705.jpg,169,65,164,227
008706.jpg,47,38,73,101
008707.jpg,415,158,185,256
008708.jpg,145,49,112,155
008709.jpg,53,90,268,371
008710.jpg,29,107,510,706
008711.jpg,76,131,273,367
008712.jpg,187,35,107,148
008713.jpg,135,62,146,202
008714.jpg,54,29,65,90
008715.jpg,555,247,369,511
008716.jpg,52,70,120,166
008717.jpg,116,62,208,288
008718.jpg,116,46,94,130
008719.jpg,194,182,185,256
008720.jpg,638,162,382,529
008721.jpg,119,33,166,230
008722.jpg,63,38,60,83
008723.jpg,81,85,112,155
008724.jpg,136,91,114,158
008725.jpg,73,57,146,202
008726.jpg,50,79,229,317
008727.jpg,98,21,81,112
008728.jpg,123,33,153,212
008729.jpg,130,126,153,212
008730.jpg,55,44,117,162
008731.jpg,88,52,374,518
008732.jpg,71,91,125,173
008733.jpg,218,228,70,97
008734.jpg,515,280,608,842
008735.jpg,196,53,151,209
008736.jpg,663,128,395,547
008737.jpg,44,38,265,332
008738.jpg,132,90,224,310
008739.jpg,147,74,101,140
008740.jpg,57,36,159,220
008741.jpg,102,79,140,194
008742.jpg,127,97,203,281
008743.jpg,184,58,91,126
008744.jpg,199,71,143,198
008745.jpg,30,55,107,148
008746.jpg,158,97,78,108
008747.jpg,85,93,174,241
008748.jpg,139,178,317,439
008749.jpg,31,72,203,281
008750.jpg,152,78,133,184
008751.jpg,228,81,94,130
008752.jpg,228,68,130,180
008753.jpg,134,59,88,122
008754.jpg,105,81,208,288
008755.jpg,192,51,159,220
008756.jpg,107,51,146,202
008757.jpg,45,63,187,259
008758.jpg,52,52,91,126
008759.jpg,140,19,185,256
008760.jpg,372,80,198,274
008761.jpg,258,55,156,216
008762.jpg,137,42,60,83
008763.jpg,256,90,135,187
008764.jpg,151,62,127,176
008765.jpg,15,25,96,133
008766.jpg,293,32,122,169
008767.jpg,114,71,447,619
008768.jpg,288,208,551,763
008769.jpg,171,57,348,471
008770.jpg,7,17,130,180
008771.jpg,48,143,286,354
008772.jpg,58,47,211,302
008773.jpg,171,56,169,234
008774.jpg,63,117,242,335
008775.jpg,162,53,182,252
008776.jpg,52,36,281,381
008777.jpg,109,65,103,166
008778.jpg,157,55,127,176
008779.jpg,212,35,135,187
008780.jpg,152,76,159,220
008781.jpg,90,22,159,220
008782.jpg,62,79,133,184
008783.jpg,193,109,109,151
008784.jpg,106,38,148,205
008785.jpg,410,175,390,540
008786.jpg,84,58,86,119
008787.jpg,76,75,192,266
008788.jpg,131,80,177,245
008789.jpg,130,76,166,230
008790.jpg,133,44,122,169
008791.jpg,12,40,153,212
008792.jpg,94,95,242,335
008793.jpg,230,288,510,706
008794.jpg,279,26,101,140
008795.jpg,97,86,117,162
008796.jpg,160,90,68,94
008797.jpg,100,46,120,166
008798.jpg,97,51,122,169
008799.jpg,108,72,169,234
008800.jpg,71,62,218,302
008801.jpg,46,129,187,259
008802.jpg,107,79,117,162
008803.jpg,147,82,338,468
008804.jpg,74,48,140,194
008805.jpg,95,103,70,97
008806.jpg,255,37,151,209
008807.jpg,108,85,224,310
008808.jpg,140,92,135,187
008809.jpg,83,82,112,155
008810.jpg,114,47,133,184
008811.jpg,434,99,250,346
008812.jpg,201,114,226,313
008813.jpg,282,47,127,176
008814.jpg,310,232,598,828
008815.jpg,92,102,169,234
008816.jpg,54,20,55,76
008817.jpg,78,29,52,72
008818.jpg,163,67,151,209
008819.jpg,152,88,153,212
008820.jpg,4,47,190,263
008821.jpg,165,38,164,227
008822.jpg,167,48,179,248
008823.jpg,69,79,159,220
008824.jpg,102,122,107,148
008825.jpg,206,58,130,180
008826.jpg,79,55,218,302
008827.jpg,954,148,140,194
008828.jpg,82,14,60,83
008829.jpg,688,217,234,324
008830.jpg,74,80,237,328
008831.jpg,61,54,91,126
008832.jpg,114,93,164,227
008833.jpg,11,29,101,140
008834.jpg,183,44,174,233
008835.jpg,98,76,294,407
008836.jpg,218,90,107,148
008837.jpg,42,69,91,126
008838.jpg,217,60,109,151
008839.jpg,146,76,49,68
008840.jpg,154,126,234,324
008841.jpg,111,60,174,241
008842.jpg,73,80,156,216
008843.jpg,67,107,341,472
008844.jpg,32,73,369,511
008845.jpg,14,36,151,209
008846.jpg,260,65,146,202
008847.jpg,343,155,151,209
008848.jpg,22,54,166,230
008849.jpg,326,149,489,677
008850.jpg,91,55,133,184
008851.jpg,83,87,148,205
008852.jpg,70,52,135,187
008853.jpg,175,73,125,173
008854.jpg,307,214,686,950
008855.jpg,63,39,229,317
008856.jpg,141,55,104,144
008857.jpg,120,103,213,295
008858.jpg,409,216,408,565
008859.jpg,92,52,177,245
008860.jpg,121,87,138,191
008861.jpg,63,72,200,277
008862.jpg,222,115,190,263
008863.jpg,106,54,65,90
008864.jpg,83,91,127,176
008865.jpg,45,104,138,191
008866.jpg,74,64,156,216
008867.jpg,126,61,140,194
008868.jpg,45,149,237,328
008869.jpg,290,17,94,130
008870.jpg,81,100,187,259
008871.jpg,113,52,151,209
008872.jpg,328,78,179,248
008873.jpg,142,53,120,166
008874.jpg,65,106,208,288
008875.jpg,133,35,117,162
008876.jpg,65,38,65,90
008877.jpg,83,34,112,155
008878.jpg,320,75,218,302
008879.jpg,228,66,182,252
008880.jpg,159,62,122,169
008881.jpg,72,32,143,198
008882.jpg,354,56,273,378
008883.jpg,20,114,296,410
008884.jpg,346,217,504,698
008885.jpg,112,43,148,205
008886.jpg,65,23,104,144
008887.jpg,107,68,208,288
008888.jpg,139,109,172,238
008889.jpg,26,16,103,148
008890.jpg,313,107,203,281
008891.jpg,134,44,231,320
008892.jpg,189,12,130,180
008893.jpg,135,43,169,234
008894.jpg,90,23,159,220
008895.jpg,129,61,172,238
008896.jpg,120,117,179,248
008897.jpg,78,60,156,216
008898.jpg,167,76,107,148
008899.jpg,126,1,523,724
008900.jpg,70,120,312,432
008901.jpg,220,160,156,216
008902.jpg,68,88,161,223
008903.jpg,114,38,83,115
008904.jpg,261,68,78,108
008905.jpg,178,56,260,360
008906.jpg,80,73,161,223
008907.jpg,239,132,107,148
008908.jpg,112,44,187,259
008909.jpg,495,100,166,230
008910.jpg,191,65,213,295
008911.jpg,68,82,244,295
008912.jpg,188,36,122,169
008913.jpg,117,61,151,209
008914.jpg,115,94,148,205
008915.jpg,125,40,99,137
008916.jpg,237,65,148,205
008917.jpg,11,422,788,1091
008918.jpg,65,71,96,133
008919.jpg,54,133,307,414
008920.jpg,347,120,205,284
008921.jpg,51,1,211,292
008922.jpg,54,52,130,180
008923.jpg,42,53,140,194
008924.jpg,69,64,231,320
008925.jpg,141,155,374,518
008926.jpg,141,54,130,180
008927.jpg,63,61,192,266
008928.jpg,274,203,286,396
008929.jpg,64,38,177,245
008930.jpg,124,113,289,400
008931.jpg,171,93,88,122
008932.jpg,64,44,138,191
008933.jpg,1,59,151,209
008934.jpg,253,197,382,529
008935.jpg,306,214,265,367
008936.jpg,153,26,153,212
008937.jpg,178,97,179,248
008938.jpg,184,183,328,454
008939.jpg,86,74,159,220
008940.jpg,60,93,192,266
008941.jpg,132,60,117,162
008942.jpg,84,33,153,212
008943.jpg,81,105,190,263
008944.jpg,197,70,242,335
008945.jpg,243,303,471,652
008946.jpg,98,82,68,94
008947.jpg,42,60,234,324
008948.jpg,71,97,195,270
008949.jpg,33,77,242,335
008950.jpg,107,41,268,371
008951.jpg,143,128,187,259
008952.jpg,100,183,317,439
008953.jpg,68,110,198,274
008954.jpg,68,100,231,320
008955.jpg,181,43,120,166
008956.jpg,50,21,127,176
008957.jpg,172,12,164,227
008958.jpg,184,86,117,162
008959.jpg,86,71,161,223
008960.jpg,102,92,143,198
008961.jpg,104,49,153,212
008962.jpg,140,3,114,158
008963.jpg,279,22,130,180
008964.jpg,115,35,86,119
008965.jpg,242,56,127,194
008966.jpg,357,652,861,1192
008967.jpg,84,47,120,166
008968.jpg,70,82,164,227
008969.jpg,25,43,133,184
008970.jpg,110,49,96,133
008971.jpg,611,554,972,1346
008972.jpg,113,120,179,248
008973.jpg,132,93,159,220
008974.jpg,177,34,70,97
008975.jpg,48,64,88,122
008976.jpg,145,84,174,241
008977.jpg,51,74,112,155
008978.jpg,170,58,104,144
008979.jpg,153,61,218,302
008980.jpg,267,84,174,241
008981.jpg,201,89,169,234
008982.jpg,86,79,146,201
008983.jpg,92,64,174,241
008984.jpg,356,243,234,324
008985.jpg,373,42,286,396
008986.jpg,13,56,226,313
008987.jpg,100,43,237,328
008988.jpg,51,45,99,137
008989.jpg,43,111,289,363
008990.jpg,353,355,489,677
008991.jpg,15,46,107,148
008992.jpg,124,175,133,184
008993.jpg,609,345,936,1296
008994.jpg,298,183,450,623
008995.jpg,11,35,112,155
008996.jpg,218,50,127,176
008997.jpg,117,68,159,220
008998.jpg,70,76,120,166
008999.jpg,61,84,169,234
009000.jpg,98,53,114,158
009001.jpg,479,42,114,158
009002.jpg,135,65,135,187
009003.jpg,13,22,107,148
009004.jpg,208,52,135,187
009005.jpg,207,19,169,234
009006.jpg,42,72,109,151
009007.jpg,230,71,237,328
009008.jpg,393,54,239,331
009009.jpg,172,119,265,367
009010.jpg,179,72,127,176
009011.jpg,104,73,169,234
009012.jpg,32,43,99,137
009013.jpg,92,58,179,248
009014.jpg,109,73,151,209
009015.jpg,750,45,187,259
009016.jpg,133,28,125,173
009017.jpg,62,46,176,259
009018.jpg,234,102,221,278
009019.jpg,16,33,101,140
009020.jpg,77,132,140,194
009021.jpg,113,51,125,173
009022.jpg,28,37,159,216
009023.jpg,122,26,133,184
009024.jpg,222,17,166,230
009025.jpg,153,142,325,450
009026.jpg,152,63,239,331
009027.jpg,128,39,161,218
009028.jpg,100,76,81,112
009029.jpg,149,110,208,262
009030.jpg,150,48,73,101
009031.jpg,151,29,75,104
009032.jpg,153,44,226,313
009033.jpg,91,76,203,281
009034.jpg,335,75,276,382
009035.jpg,407,116,200,277
009036.jpg,258,90,148,205
009037.jpg,78,105,182,252
009038.jpg,858,149,549,760
009039.jpg,87,55,133,184
009040.jpg,109,49,138,191
009041.jpg,25,31,164,227
009042.jpg,46,46,73,101
009043.jpg,20,20,187,259
009044.jpg,63,57,211,292
009045.jpg,208,64,91,126
009046.jpg,43,58,185,238
009047.jpg,96,129,224,310
009048.jpg,598,303,213,295
009049.jpg,48,42,73,101
009050.jpg,76,101,224,310
009051.jpg,90,63,127,176
009052.jpg,304,96,117,162
009053.jpg,118,142,78,108
009054.jpg,21,16,107,148
009055.jpg,85,68,185,256
009056.jpg,309,170,538,745
009057.jpg,57,56,65,90
009058.jpg,133,39,119,166
009059.jpg,82,141,190,263
009060.jpg,66,38,174,241
009061.jpg,800,226,325,450
009062.jpg,56,30,112,155
009063.jpg,82,22,114,158
009064.jpg,160,136,252,349
009065.jpg,258,120,81,112
009066.jpg,234,49,127,176
009067.jpg,297,84,161,223
009068.jpg,86,90,177,245
009069.jpg,45,119,229,317
009070.jpg,202,45,250,346
009071.jpg,35,56,125,173
009072.jpg,23,89,172,238
009073.jpg,562,72,192,266
009074.jpg,76,83,60,83
009075.jpg,108,84,161,223
009076.jpg,89,29,205,284
009077.jpg,118,70,164,227
009078.jpg,29,14,127,176
009079.jpg,163,73,109,151
009080.jpg,53,62,177,245
009081.jpg,109,62,88,122
009082.jpg,76,77,247,342
009083.jpg,447,29,234,324
009084.jpg,81,74,146,202
009085.jpg,77,118,200,277
009086.jpg,131,217,354,490
009087.jpg,265,67,393,544
009088.jpg,229,108,114,158
009089.jpg,149,50,125,173
009090.jpg,185,58,104,144
009091.jpg,67,41,281,389
009092.jpg,103,127,229,317
009093.jpg,82,90,229,317
009094.jpg,163,141,304,421
009095.jpg,140,67,104,144
009096.jpg,176,53,83,115
009097.jpg,61,59,88,122
009098.jpg,113,26,114,158
009099.jpg,165,83,127,176
009100.jpg,28,68,257,319
009101.jpg,114,77,104,144
009102.jpg,168,80,169,234
009103.jpg,143,46,57,79
009104.jpg,479,149,338,468
009105.jpg,134,103,226,313
009106.jpg,40,57,94,130
009107.jpg,154,69,133,184
009108.jpg,89,56,195,270
009109.jpg,94,34,73,101
009110.jpg,124,104,151,209
009111.jpg,156,19,120,166
009112.jpg,86,114,286,383
009113.jpg,96,59,161,223
009114.jpg,338,109,237,328
009115.jpg,109,67,166,230
009116.jpg,150,35,101,140
009117.jpg,147,85,194,288
009118.jpg,75,123,221,306
009119.jpg,178,35,138,191
009120.jpg,172,199,218,302
009121.jpg,35,51,120,166
009122.jpg,344,42,208,288
009123.jpg,66,79,190,263
009124.jpg,66,81,208,288
009125.jpg,79,62,169,234
009126.jpg,126,52,125,173
009127.jpg,133,137,218,302
009128.jpg,105,25,153,212
009129.jpg,39,4,216,299
009130.jpg,54,39,86,119
009131.jpg,215,114,203,281
009132.jpg,84,140,265,357
009133.jpg,15,76,117,162
009134.jpg,103,67,143,198
009135.jpg,111,110,216,287
009136.jpg,193,145,153,212
009137.jpg,53,11,60,83
009138.jpg,76,111,278,385
009139.jpg,379,84,239,331
009140.jpg,500,161,281,389
009141.jpg,18,25,83,115
009142.jpg,31,41,127,176
009143.jpg,104,82,273,378
009144.jpg,206,29,112,155
009145.jpg,41,42,179,248
009146.jpg,167,86,203,281
009147.jpg,140,119,135,187
009148.jpg,117,41,343,475
009149.jpg,263,347,1399,1937
009150.jpg,96,64,146,202
009151.jpg,66,52,91,126
009152.jpg,107,84,94,130
009153.jpg,113,69,172,238
009154.jpg,21,55,146,202
009155.jpg,83,1,169,234
009156.jpg,186,70,159,220
009157.jpg,83,92,195,270
009158.jpg,105,59,122,169
009159.jpg,99,70,151,209
009160.jpg,90,15,151,209
009161.jpg,193,26,159,220
009162.jpg,148,36,117,162
009163.jpg,218,67,200,277
009164.jpg,96,125,242,335
009165.jpg,72,70,161,223
009166.jpg,84,59,117,162
009167.jpg,144,146,242,335
009168.jpg,137,47,185,256
009169.jpg,97,38,101,140
009170.jpg,59,89,179,248
009171.jpg,145,36,60,83
009172.jpg,191,70,208,288
009173.jpg,96,22,234,324
009174.jpg,136,136,265,367
009175.jpg,115,115,172,238
009176.jpg,179,63,239,331
009177.jpg,204,60,122,169
009178.jpg,117,41,107,148
009179.jpg,72,40,234,324
009180.jpg,48,105,203,281
009181.jpg,60,72,169,234
009182.jpg,64,95,203,281
009183.jpg,128,54,104,144
009184.jpg,99,9,91,126
009185.jpg,155,129,135,187
009186.jpg,61,85,185,256
009187.jpg,80,121,185,256
009188.jpg,80,86,216,299
009189.jpg,83,58,307,425
009190.jpg,579,116,569,788
009191.jpg,66,48,78,108
009192.jpg,47,65,229,306
009193.jpg,353,275,395,547
009194.jpg,102,48,109,151
009195.jpg,59,20,104,144
009196.jpg,110,176,195,270
009197.jpg,109,70,130,180
009198.jpg,337,74,325,450
009199.jpg,195,42,94,130
009200.jpg,26,53,198,274
009201.jpg,93,101,198,274
009202.jpg,9,54,148,190
009203.jpg,20,44,117,162
009204.jpg,101,38,208,259
009205.jpg,268,52,143,198
009206.jpg,144,70,190,263
009207.jpg,99,46,78,108
009208.jpg,26,57,99,137
009209.jpg,87,1,510,878
009210.jpg,772,268,562,778
009211.jpg,39,100,224,310
009212.jpg,59,78,224,310
009213.jpg,112,95,200,277
009214.jpg,150,120,81,112
009215.jpg,59,10,112,155
009216.jpg,84,47,101,140
009217.jpg,18,25,91,126
009218.jpg,65,116,242,335
009219.jpg,150,51,96,133
009220.jpg,76,63,174,241
009221.jpg,158,58,42,58
009222.jpg,59,1,702,972
009223.jpg,120,108,143,198
009224.jpg,314,198,239,331
009225.jpg,89,65,140,194
009226.jpg,94,134,133,184
009227.jpg,44,31,143,198
009228.jpg,63,35,104,144
009229.jpg,83,65,166,230
009230.jpg,60,102,172,238
009231.jpg,166,57,125,173
009232.jpg,127,90,260,360
009233.jpg,19,31,130,180
009234.jpg,212,2,174,241
009235.jpg,130,80,179,248
009236.jpg,111,49,146,202
009237.jpg,48,97,140,182
009238.jpg,704,290,530,734
009239.jpg,87,84,208,288
009240.jpg,190,25,78,108
009241.jpg,1967,233,499,691
009242.jpg,46,93,218,302
009243.jpg,83,50,75,104
009244.jpg,82,58,112,155
009245.jpg,139,51,130,180
009246.jpg,180,41,109,151
009247.jpg,120,43,117,162
009248.jpg,129,73,205,284
009249.jpg,200,118,65,90
009250.jpg,292,261,429,594
009251.jpg,215,88,221,306
009252.jpg,181,65,107,148
009253.jpg,723,1,182,252
009254.jpg,58,117,203,281
009255.jpg,7,46,91,126
009256.jpg,57,4,68,94
009257.jpg,109,60,138,191
009258.jpg,15,21,75,104
009259.jpg,90,73,135,187
009260.jpg,82,71,169,234
009261.jpg,575,610,1069,1480
009262.jpg,115,24,60,83
009263.jpg,192,141,244,338
009264.jpg,121,181,146,202
009265.jpg,311,256,478,662
009266.jpg,250,67,294,407
009267.jpg,43,34,44,61
009268.jpg,326,1,426,590
009269.jpg,399,189,265,367
009270.jpg,65,38,177,245
009271.jpg,68,41,107,148
009272.jpg,126,174,278,385
009273.jpg,92,61,166,230
009274.jpg,123,30,208,276
009275.jpg,101,71,148,205
009276.jpg,222,76,75,104
009277.jpg,212,200,322,446
009278.jpg,184,32,174,241
009279.jpg,113,52,91,126
009280.jpg,286,51,83,115
009281.jpg,17,39,122,169
009282.jpg,123,41,166,230
009283.jpg,11,12,122,163
009284.jpg,334,457,523,724
009285.jpg,101,126,177,245
009286.jpg,198,71,169,270
009287.jpg,98,49,187,259
009288.jpg,111,43,130,180
009289.jpg,128,85,182,252
009290.jpg,95,34,211,292
009291.jpg,28,79,117,162
009292.jpg,65,49,91,126
009293.jpg,38,172,94,130
009294.jpg,151,62,127,176
009295.jpg,2158,689,1024,1418
009296.jpg,81,49,187,259
009297.jpg,117,73,153,212
009298.jpg,260,57,135,187
009299.jpg,106,87,172,238
009300.jpg,118,29,83,115
009301.jpg,226,157,112,155
009302.jpg,111,204,533,738
009303.jpg,141,55,107,148
009304.jpg,338,70,156,216
009305.jpg,182,113,231,320
009306.jpg,58,74,234,323
009307.jpg,71,120,252,287
009308.jpg,185,1,348,476
009309.jpg,143,169,387,536
009310.jpg,565,379,1061,1469
009311.jpg,21,15,226,313
009312.jpg,357,111,104,144
009313.jpg,53,8,179,248
009314.jpg,106,63,174,241
009315.jpg,106,152,81,112
009316.jpg,48,30,86,119
009317.jpg,45,46,68,94
009318.jpg,94,75,296,410
009319.jpg,81,57,226,313
009320.jpg,74,117,164,227
009321.jpg,227,59,151,209
009322.jpg,168,45,122,169
009323.jpg,86,104,143,198
009324.jpg,95,42,39,54
009325.jpg,89,60,112,155
009326.jpg,14,90,408,565
009327.jpg,4,55,109,151
009328.jpg,89,85,78,108
009329.jpg,316,52,96,133
009330.jpg,74,46,185,256
009331.jpg,150,33,73,101
009332.jpg,103,136,164,227
009333.jpg,40,42,273,378
009334.jpg,197,143,296,410
009335.jpg,35,36,104,144
009336.jpg,137,111,182,252
009337.jpg,277,65,216,299
009338.jpg,19,100,203,281
009339.jpg,198,35,120,166
009340.jpg,18,42,120,166
009341.jpg,170,38,151,209
009342.jpg,227,167,221,306
009343.jpg,140,25,203,281
009344.jpg,7,61,169,234
009345.jpg,103,74,151,209
009346.jpg,28,39,62,86
009347.jpg,69,114,237,328
009348.jpg,53,58,104,144
009349.jpg,54,43,164,227
009350.jpg,67,21,140,194
009351.jpg,128,67,281,389
009352.jpg,104,120,255,353
009353.jpg,404,137,346,479
009354.jpg,62,57,216,299
009355.jpg,150,18,135,187
009356.jpg,63,46,192,266
009357.jpg,241,212,562,778
009358.jpg,224,109,148,205
009359.jpg,67,40,208,288
009360.jpg,208,160,265,367
009361.jpg,86,42,185,256
009362.jpg,58,6,39,54
009363.jpg,98,36,159,220
009364.jpg,23,35,195,255
009365.jpg,164,123,320,443
009366.jpg,55,56,88,122
009367.jpg,23,27,120,166
009368.jpg,152,151,190,262
009369.jpg,210,28,187,259
009370.jpg,23,74,179,248
009371.jpg,95,69,112,155
009372.jpg,63,40,109,151
009373.jpg,120,76,169,234
009374.jpg,103,66,229,317
009375.jpg,515,272,759,1051
009376.jpg,614,99,224,310
009377.jpg,70,59,143,198
009378.jpg,104,111,182,252
009379.jpg,249,20,172,238
009380.jpg,17,30,101,140
009381.jpg,698,97,385,533
009382.jpg,34,34,68,94
009383.jpg,105,61,224,310
009384.jpg,21,30,127,176
009385.jpg,1,54,127,176
009386.jpg,173,62,120,166
009387.jpg,482,248,393,544
009388.jpg,58,130,250,346
009389.jpg,59,51,107,148
009390.jpg,131,44,76,137
009391.jpg,95,81,164,227
009392.jpg,104,84,218,302
009393.jpg,114,56,122,169
009394.jpg,57,26,117,162
009395.jpg,143,122,99,137
009396.jpg,540,101,312,432
009397.jpg,270,78,62,86
009398.jpg,739,120,343,475
009399.jpg,200,98,351,486
009400.jpg,48,59,146,202
009401.jpg,104,44,270,344
009402.jpg,72,69,205,284
009403.jpg,169,55,96,133
009404.jpg,208,49,260,360
009405.jpg,115,142,151,209
009406.jpg,246,221,211,292
009407.jpg,74,83,169,234
009408.jpg,1122,148,390,540
009409.jpg,600,95,250,346
009410.jpg,60,107,239,331
009411.jpg,13,21,192,266
009412.jpg,80,45,101,140
009413.jpg,122,36,114,158
009414.jpg,32,46,187,259
009415.jpg,153,102,237,328
009416.jpg,90,93,146,202
009417.jpg,81,93,200,277
009418.jpg,249,95,130,180
009419.jpg,25,34,112,155
009420.jpg,79,5,362,507
009421.jpg,85,45,146,202
009422.jpg,63,72,224,310
009423.jpg,67,81,146,202
009424.jpg,190,45,140,194
009425.jpg,190,81,75,104
009426.jpg,445,622,983,1361
009427.jpg,127,17,96,133
009428.jpg,69,94,263,364
009429.jpg,89,115,133,184
009430.jpg,48,47,247,342
009431.jpg,152,63,172,238
009432.jpg,531,99,343,475
009433.jpg,54,40,174,241
009434.jpg,123,75,151,209
009435.jpg,98,71,148,205
009436.jpg,23,59,211,289
009437.jpg,68,48,127,176
009438.jpg,107,124,107,148
009439.jpg,83,30,133,184
009440.jpg,99,76,213,295
009441.jpg,59,77,185,252
009442.jpg,120,93,182,252
009443.jpg,96,108,218,302
009444.jpg,80,48,187,259
009445.jpg,71,32,96,133
009446.jpg,98,62,83,115
009447.jpg,52,77,177,245
009448.jpg,112,39,159,220
009449.jpg,52,77,174,241
009450.jpg,87,67,208,288
009451.jpg,50,79,179,248
009452.jpg,39,93,185,256
009453.jpg,129,23,289,400
009454.jpg,104,62,179,248
009455.jpg,524,172,231,320
009456.jpg,77,72,268,356
009457.jpg,63,71,198,274
009458.jpg,467,211,221,306
009459.jpg,115,155,325,450
009460.jpg,153,35,273,378
009461.jpg,219,40,179,248
009462.jpg,33,10,81,112
009463.jpg,275,312,489,677
009464.jpg,104,52,109,151
009465.jpg,106,88,231,320
009466.jpg,67,24,278,306
009467.jpg,85,58,169,234
009468.jpg,100,74,107,148
009469.jpg,173,27,153,212
009470.jpg,62,12,138,191
009471.jpg,37,42,122,169
009472.jpg,11,45,86,119
009473.jpg,134,56,120,166
009474.jpg,114,54,96,133
009475.jpg,242,40,169,234
009476.jpg,156,87,101,140
009477.jpg,49,75,182,252
009478.jpg,142,3,148,205
009479.jpg,125,50,70,97
009480.jpg,276,40,291,403
009481.jpg,237,72,260,421
009482.jpg,100,63,86,119
009483.jpg,105,110,140,194
009484.jpg,144,1,156,216
009485.jpg,148,49,146,202
009486.jpg,117,75,270,374
009487.jpg,55,42,94,130
009488.jpg,113,39,130,180
009489.jpg,48,102,239,331
009490.jpg,144,99,185,256
009491.jpg,40,39,216,299
009492.jpg,302,81,211,292
009493.jpg,24,40,91,126
009494.jpg,160,82,151,209
009495.jpg,85,56,174,241
009496.jpg,137,54,109,151
009497.jpg,49,44,120,166
009498.jpg,175,66,127,176
009499.jpg,234,44,96,133
009500.jpg,177,69,278,345
009501.jpg,60,108,278,385
009502.jpg,35,40,289,400
009503.jpg,82,9,372,515
009504.jpg,116,58,107,148
009505.jpg,202,51,172,238
009506.jpg,109,49,135,187
009507.jpg,37,81,120,166
009508.jpg,79,57,101,140
009509.jpg,65,43,159,220
009510.jpg,43,47,182,252
009511.jpg,70,65,78,108
009512.jpg,99,39,86,119
009513.jpg,99,124,104,144
009514.jpg,233,313,234,324
